order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_total,created_at
7109,3508,35,1,287.6,0.0,287.6,2026-09-24 01:17:15.490293
7112,3510,78,1,13.95,0.0,13.95,2026-09-24 01:17:15.490293
7113,3510,174,5,3.46,0.0,17.3,2026-09-24 01:17:15.490293
7114,3510,50,1,7.55,0.0,7.55,2026-09-24 01:17:15.490293
7115,3510,74,2,31.11,10.92,51.3,2026-09-24 01:17:15.490293
7118,3512,96,3,2.89,0.0,8.67,2026-09-24 01:17:15.490293
7119,3512,48,1,21.3,0.0,21.3,2026-09-24 01:17:15.490293
7120,3512,38,2,63.53,11.83,115.23,2026-09-24 01:17:15.490293
7123,3514,136,3,7.63,0.0,22.89,2026-09-24 01:17:15.490293
7124,3514,28,1,19.78,0.0,19.78,2026-09-24 01:17:15.490293
7125,3514,27,2,18.8,0.0,37.6,2026-09-24 01:17:15.490293
7137,3521,193,2,38.47,0.0,76.94,2026-09-24 01:17:15.490293
7143,3526,36,1,123.67,0.0,123.67,2026-09-24 01:17:15.490293
7200,3551,78,1,53.44,6.93,46.51,2026-09-24 01:17:15.490293
7213,3558,175,1,108.43,0.0,108.43,2026-09-24 01:17:15.490293
7214,3559,71,5,32.96,9.41,155.39,2026-09-24 01:17:15.490293
7230,3569,163,1,9.17,2.37,6.8,2026-09-24 01:17:15.490293
7231,3569,24,3,31.99,0.0,95.97,2026-09-24 01:17:15.490293
7238,3572,40,1,14.32,0.0,14.32,2026-09-24 01:17:15.490293
7239,3572,190,2,25.64,0.0,51.28,2026-09-24 01:17:15.490293
7253,3578,84,2,36.4,0.0,72.8,2026-09-24 01:17:15.490293
7254,3578,24,1,90.53,21.74,68.79,2026-09-24 01:17:15.490293
7269,3587,15,1,23.2,0.0,23.2,2026-09-24 01:17:15.490293
7270,3587,131,1,86.74,6.68,80.06,2026-09-24 01:17:15.490293
7280,3594,13,1,337.76,0.0,337.76,2026-09-24 01:17:15.490293
7285,3596,103,3,15.11,0.0,45.33,2026-09-24 01:17:15.490293
7286,3596,160,3,16.28,0.0,48.84,2026-09-24 01:17:15.490293
7291,3600,111,3,3.91,0.0,11.73,2026-09-24 01:17:15.490293
7292,3600,7,1,6.7,0.0,6.7,2026-09-24 01:17:15.490293
7293,3600,146,1,9.1,0.0,9.1,2026-09-24 01:17:15.490293
7294,3600,99,3,27.67,0.0,83.01,2026-09-24 01:17:15.490293
7299,3604,110,3,5.58,0.0,16.74,2026-09-24 01:17:15.490293
7300,3604,75,3,30.05,0.0,90.15,2026-09-24 01:17:15.490293
7314,3611,50,1,335.0,33.98,301.02,2026-09-24 01:17:15.490293
7317,3614,35,1,180.65,34.51,146.14,2026-09-24 01:17:15.490293
7318,3614,121,1,652.91,21.57,631.34,2026-09-24 01:17:15.490293
7340,3626,173,1,32.47,0.0,32.47,2026-09-24 01:17:15.490293
7342,3628,139,1,33.71,0.0,33.71,2026-09-24 01:17:15.490293
7343,3629,188,3,6.71,0.0,20.13,2026-09-24 01:17:15.490293
7344,3629,16,1,37.44,0.0,37.44,2026-09-24 01:17:15.490293
7347,3631,27,1,49.79,0.0,49.79,2026-09-24 01:17:15.490293
7348,3631,58,3,16.53,0.0,49.59,2026-09-24 01:17:15.490293
7349,3631,38,2,35.59,0.0,71.18,2026-09-24 01:17:15.490293
7373,3645,35,1,5.38,1.08,4.3,2026-09-24 01:17:15.490293
7374,3645,10,1,28.3,0.0,28.3,2026-09-24 01:17:15.490293
7406,3661,30,2,8.88,0.0,17.76,2026-09-24 01:17:15.490293
7407,3661,198,1,25.27,5.65,19.62,2026-09-24 01:17:15.490293
7408,3661,160,1,90.68,0.0,90.68,2026-09-24 01:17:15.490293
7420,3668,187,1,18.82,0.0,18.82,2026-09-24 01:17:15.490293
7421,3668,76,1,12.24,0.0,12.24,2026-09-24 01:17:15.490293
7422,3668,191,1,186.83,0.0,186.83,2026-09-24 01:17:15.490293
7424,3670,121,1,19.85,0.0,19.85,2026-09-24 01:17:15.490293
7425,3670,132,3,8.34,0.0,25.02,2026-09-24 01:17:15.490293
7426,3671,154,1,195.09,0.0,195.09,2026-09-24 01:17:15.490293
7427,3672,76,2,6.21,0.0,12.42,2026-09-24 01:17:15.490293
7428,3672,134,3,16.57,0.0,49.71,2026-09-24 01:17:15.490293
7431,3674,13,1,126.07,0.0,126.07,2026-09-24 01:17:15.490293
7437,3677,166,3,3.85,0.0,11.55,2026-09-24 01:17:15.490293
7438,3677,149,2,83.07,12.83,153.31,2026-09-24 01:17:15.490293
7439,3677,186,1,193.86,29.86,164.0,2026-09-24 01:17:15.490293
7440,3677,193,1,460.0,0.0,460.0,2026-09-24 01:17:15.490293
7447,3680,194,2,50.99,0.0,101.98,2026-09-24 01:17:15.490293
7448,3681,21,5,3.58,1.74,16.16,2026-09-24 01:17:15.490293
7449,3681,25,1,65.25,0.0,65.25,2026-09-24 01:17:15.490293
7450,3681,4,2,33.03,9.64,56.42,2026-09-24 01:17:15.490293
7457,3685,111,1,32.38,0.0,32.38,2026-09-24 01:17:15.490293
7458,3686,39,1,23.01,2.29,20.72,2026-09-24 01:17:15.490293
7459,3686,81,1,130.79,11.85,118.94,2026-09-24 01:17:15.490293
7460,3687,6,1,133.26,34.22,99.04,2026-09-24 01:17:15.490293
7461,3688,12,2,7.08,0.0,14.16,2026-09-24 01:17:15.490293
7462,3688,87,3,3.57,2.27,8.44,2026-09-24 01:17:15.490293
7463,3688,194,1,62.88,5.83,57.05,2026-09-24 01:17:15.490293
7484,3699,112,2,93.29,0.0,186.58,2026-09-24 01:17:15.490293
7485,3700,179,2,8.13,0.0,16.26,2026-09-24 01:17:15.490293
7486,3700,114,1,5.68,0.0,5.68,2026-09-24 01:17:15.490293
7487,3700,77,5,3.98,0.0,19.9,2026-09-24 01:17:15.490293
7488,3700,28,1,20.71,0.0,20.71,2026-09-24 01:17:15.490293
7489,3700,177,1,65.94,0.0,65.94,2026-09-24 01:17:15.490293
7492,3703,108,1,99.95,0.0,99.95,2026-09-24 01:17:15.490293
7493,3703,166,2,109.03,0.0,218.06,2026-09-24 01:17:15.490293
7497,3707,29,1,187.23,0.0,187.23,2026-09-24 01:17:15.490293
7506,3711,10,1,69.93,0.0,69.93,2026-09-24 01:17:15.490293
7507,3711,22,1,103.83,0.0,103.83,2026-09-24 01:17:15.490293
7508,3712,141,1,31.84,0.0,31.84,2026-09-24 01:17:15.490293
7509,3712,101,2,39.0,0.0,78.0,2026-09-24 01:17:15.490293
7510,3712,133,3,28.29,0.0,84.87,2026-09-24 01:17:15.490293
7514,3715,159,4,27.62,0.0,110.48,2026-09-24 01:17:15.490293
7515,3715,122,1,191.65,0.0,191.65,2026-09-24 01:17:15.490293
7519,3717,81,3,25.8,0.0,77.4,2026-09-24 01:17:15.490293
7527,3722,33,1,102.26,0.0,102.26,2026-09-24 01:17:15.490293
7548,3736,198,1,141.58,0.0,141.58,2026-09-24 01:17:15.490293
7553,3739,167,1,64.66,14.61,50.05,2026-09-24 01:17:15.490293
7562,3745,177,1,25.14,7.24,17.9,2026-09-24 01:17:15.490293
7563,3745,138,1,45.97,0.0,45.97,2026-09-24 01:17:15.490293
7569,3750,172,1,96.55,4.94,91.61,2026-09-24 01:17:15.490293
7570,3750,75,3,10.38,0.0,31.14,2026-09-24 01:17:15.490293
7571,3750,51,2,32.57,0.0,65.14,2026-09-24 01:17:15.490293
7572,3750,147,3,69.68,0.0,209.04,2026-09-24 01:17:15.490293
7579,3753,109,1,22.02,0.0,22.02,2026-09-24 01:17:15.490293
7580,3753,95,1,10.74,0.0,10.74,2026-09-24 01:17:15.490293
7581,3753,3,1,8.23,1.32,6.91,2026-09-24 01:17:15.490293
7582,3753,179,1,20.71,0.0,20.71,2026-09-24 01:17:15.490293
7583,3753,191,1,62.94,0.0,62.94,2026-09-24 01:17:15.490293
7587,3755,170,2,9.87,0.0,19.74,2026-09-24 01:17:15.490293
7588,3755,186,1,74.35,0.0,74.35,2026-09-24 01:17:15.490293
7636,3776,120,1,187.69,0.0,187.69,2026-09-24 01:17:15.490293
7637,3777,9,1,6.26,0.0,6.26,2026-09-24 01:17:15.490293
7638,3777,162,2,12.69,0.0,25.38,2026-09-24 01:17:15.490293
7639,3777,92,1,32.9,0.0,32.9,2026-09-24 01:17:15.490293
7647,3781,147,1,24.85,0.0,24.85,2026-09-24 01:17:15.490293
7651,3785,141,1,11.18,2.8,8.38,2026-09-24 01:17:15.490293
7652,3785,60,2,45.31,0.0,90.62,2026-09-24 01:17:15.490293
7657,3788,92,4,13.61,0.0,54.44,2026-09-24 01:17:15.490293
7658,3788,61,2,39.0,0.0,78.0,2026-09-24 01:17:15.490293
7666,3792,167,2,17.88,0.0,35.76,2026-09-24 01:17:15.490293
7667,3792,156,2,45.7,0.0,91.4,2026-09-24 01:17:15.490293
7676,3797,42,3,3.26,0.0,9.78,2026-09-24 01:17:15.490293
7677,3797,5,2,9.39,0.0,18.78,2026-09-24 01:17:15.490293
7687,3804,121,2,195.79,0.0,391.58,2026-09-24 01:17:15.490293
7692,3807,38,1,40.93,0.0,40.93,2026-09-24 01:17:15.490293
7693,3807,20,1,293.46,31.35,262.11,2026-09-24 01:17:15.490293
7696,3810,178,3,2.54,0.0,7.62,2026-09-24 01:17:15.490293
7697,3810,124,1,56.08,0.0,56.08,2026-09-24 01:17:15.490293
7712,3819,136,2,32.19,11.91,52.47,2026-09-24 01:17:15.490293
7718,3823,91,1,6.33,0.0,6.33,2026-09-24 01:17:15.490293
7719,3823,122,1,74.62,0.0,74.62,2026-09-24 01:17:15.490293
7751,3839,16,1,43.16,3.01,40.15,2026-09-24 01:17:15.490293
7753,3841,180,2,12.28,0.0,24.56,2026-09-24 01:17:15.490293
7754,3841,98,1,49.17,0.0,49.17,2026-09-24 01:17:15.490293
7765,3849,15,1,42.5,0.0,42.5,2026-09-24 01:17:15.490293
7766,3849,118,1,101.62,0.0,101.62,2026-09-24 01:17:15.490293
7767,3849,191,1,107.9,0.0,107.9,2026-09-24 01:17:15.490293
7771,3852,173,2,74.25,0.0,148.5,2026-09-24 01:17:15.490293
7778,3856,198,1,73.43,0.0,73.43,2026-09-24 01:17:15.490293
7779,3856,181,1,176.13,0.0,176.13,2026-09-24 01:17:15.490293
7794,3866,170,2,5.22,0.0,10.44,2026-09-24 01:17:15.490293
7795,3866,190,1,7.57,0.0,7.57,2026-09-24 01:17:15.490293
7796,3866,94,1,13.05,0.0,13.05,2026-09-24 01:17:15.490293
7797,3866,83,2,23.48,0.0,46.96,2026-09-24 01:17:15.490293
7800,3868,171,3,2.95,0.0,8.85,2026-09-24 01:17:15.490293
7801,3868,5,1,23.88,1.9,21.98,2026-09-24 01:17:15.490293
7802,3868,2,3,2.53,0.0,7.59,2026-09-24 01:17:15.490293
7803,3868,187,2,33.5,8.7,58.3,2026-09-24 01:17:15.490293
7845,3888,148,1,20.34,0.0,20.34,2026-09-24 01:17:15.490293
7846,3888,73,1,24.34,0.0,24.34,2026-09-24 01:17:15.490293
7847,3888,8,1,16.74,3.71,13.03,2026-09-24 01:17:15.490293
7848,3888,127,2,28.16,0.0,56.32,2026-09-24 01:17:15.490293
7854,3890,33,1,85.44,19.65,65.79,2026-09-24 01:17:15.490293
7855,3890,158,2,61.25,0.0,122.5,2026-09-24 01:17:15.490293
7860,3893,117,1,22.34,0.0,22.34,2026-09-24 01:17:15.490293
7861,3893,102,1,84.41,0.0,84.41,2026-09-24 01:17:15.490293
7883,3905,196,1,148.36,0.0,148.36,2026-09-24 01:17:15.490293
7887,3909,39,1,108.72,21.65,87.07,2026-09-24 01:17:15.490293
7891,3911,61,1,48.85,9.0,39.85,2026-09-24 01:17:15.490293
7892,3911,114,3,21.07,0.0,63.21,2026-09-24 01:17:15.490293
7893,3911,10,2,88.81,4.52,173.1,2026-09-24 01:17:15.490293
7895,3913,170,2,27.05,0.0,54.1,2026-09-24 01:17:15.490293
7896,3913,184,2,69.76,0.0,139.52,2026-09-24 01:17:15.490293
7906,3920,171,2,99.62,0.0,199.24,2026-09-24 01:17:15.490293
7907,3921,193,1,57.22,0.0,57.22,2026-09-24 01:17:15.490293
7908,3921,25,2,33.49,0.0,66.98,2026-09-24 01:17:15.490293
7960,3948,182,3,48.05,0.0,144.15,2026-09-24 01:17:15.490293
7966,3951,42,1,15.97,4.01,11.96,2026-09-24 01:17:15.490293
7967,3951,141,1,15.81,0.0,15.81,2026-09-24 01:17:15.490293
7968,3951,63,1,22.76,0.0,22.76,2026-09-24 01:17:15.490293
7969,3952,140,1,12.1,0.0,12.1,2026-09-24 01:17:15.490293
7970,3952,77,1,80.26,0.0,80.26,2026-09-24 01:17:15.490293
7971,3953,138,3,21.8,0.0,65.4,2026-09-24 01:17:15.490293
7972,3953,19,4,16.89,0.0,67.56,2026-09-24 01:17:15.490293
7975,3955,29,2,11.37,0.0,22.74,2026-09-24 01:17:15.490293
7976,3955,44,2,17.1,0.0,34.2,2026-09-24 01:17:15.490293
8014,3973,168,1,21.8,0.0,21.8,2026-09-24 01:17:15.490293
8015,3973,39,2,43.96,0.0,87.92,2026-09-24 01:17:15.490293
8016,3973,174,1,102.16,0.0,102.16,2026-09-24 01:17:15.490293
8022,3977,77,2,22.42,0.0,44.84,2026-09-24 01:17:15.490293
8023,3977,122,2,3.49,0.0,6.98,2026-09-24 01:17:15.490293
8024,3977,14,1,331.52,0.0,331.52,2026-09-24 01:17:15.490293
8034,3983,106,1,43.1,0.0,43.1,2026-09-24 01:17:15.490293
8035,3984,20,2,73.78,20.58,126.98,2026-09-24 01:17:15.490293
8054,3993,78,3,2.87,0.0,8.61,2026-09-24 01:17:15.490293
8055,3993,52,1,103.96,0.0,103.96,2026-09-24 01:17:15.490293
8056,3994,177,2,75.39,0.0,150.78,2026-09-24 01:17:15.490293
8064,3998,78,3,41.63,0.0,124.89,2026-09-24 01:17:15.490293
8065,3999,173,1,7.07,0.0,7.07,2026-09-24 01:17:15.490293
8066,3999,196,1,70.34,0.0,70.34,2026-09-24 01:17:15.490293
8067,3999,105,1,106.52,0.0,106.52,2026-09-24 01:17:15.490293
8076,4004,109,1,12.74,0.0,12.74,2026-09-24 01:17:15.490293
8077,4004,96,1,42.14,0.0,42.14,2026-09-24 01:17:15.490293
8078,4005,7,1,6.24,0.0,6.24,2026-09-24 01:17:15.490293
8079,4005,45,1,6.35,0.0,6.35,2026-09-24 01:17:15.490293
8080,4005,77,1,6.33,0.0,6.33,2026-09-24 01:17:15.490293
8081,4005,114,2,3.73,0.0,7.46,2026-09-24 01:17:15.490293
8082,4005,57,1,8.53,0.0,8.53,2026-09-24 01:17:15.490293
8090,4011,102,1,91.8,0.0,91.8,2026-09-24 01:17:15.490293
8091,4011,146,3,30.69,3.27,88.8,2026-09-24 01:17:15.490293
8092,4012,128,1,21.0,0.0,21.0,2026-09-24 01:17:15.490293
8093,4012,182,1,10.77,0.0,10.77,2026-09-24 01:17:15.490293
8094,4012,152,1,48.35,0.0,48.35,2026-09-24 01:17:15.490293
8095,4012,44,1,66.16,0.0,66.16,2026-09-24 01:17:15.490293
8103,4017,40,1,327.33,57.41,269.92,2026-09-24 01:17:15.490293
8105,4019,88,1,143.78,0.0,143.78,2026-09-24 01:17:15.490293
8109,4021,35,2,5.54,0.0,11.08,2026-09-24 01:17:15.490293
8110,4021,133,1,134.12,0.0,134.12,2026-09-24 01:17:15.490293
8122,4029,55,1,19.0,0.0,19.0,2026-09-24 01:17:15.490293
8123,4029,109,4,5.38,0.0,21.52,2026-09-24 01:17:15.490293
8126,4031,155,2,81.86,0.0,163.72,2026-09-24 01:17:15.490293
8144,4041,149,1,17.24,0.0,17.24,2026-09-24 01:17:15.490293
8145,4041,179,1,88.67,0.0,88.67,2026-09-24 01:17:15.490293
8146,4042,168,3,19.99,11.75,48.22,2026-09-24 01:17:15.490293
8167,4053,18,1,96.12,7.6,88.52,2026-09-24 01:17:15.490293
8176,4059,63,3,21.03,0.0,63.09,2026-09-24 01:17:15.490293
8194,4068,80,1,93.62,0.0,93.62,2026-09-24 01:17:15.490293
8195,4069,61,1,134.32,0.0,134.32,2026-09-24 01:17:15.490293
8232,4089,80,1,46.57,0.0,46.57,2026-09-24 01:17:15.490293
8233,4089,19,2,26.0,15.53,36.47,2026-09-24 01:17:15.490293
8234,4090,37,1,78.15,0.0,78.15,2026-09-24 01:17:15.490293
8248,4097,40,2,10.4,0.0,20.8,2026-09-24 01:17:15.490293
8249,4097,55,1,13.55,0.0,13.55,2026-09-24 01:17:15.490293
8250,4097,60,1,14.77,0.0,14.77,2026-09-24 01:17:15.490293
8251,4097,158,1,53.27,0.0,53.27,2026-09-24 01:17:15.490293
8281,4111,24,1,91.43,21.02,70.41,2026-09-24 01:17:15.490293
8285,4114,105,1,100.77,0.0,100.77,2026-09-24 01:17:15.490293
8303,4123,14,2,156.47,0.0,312.94,2026-09-24 01:17:15.490293
8304,4124,153,1,5.95,0.0,5.95,2026-09-24 01:17:15.490293
8305,4124,124,1,45.13,0.0,45.13,2026-09-24 01:17:15.490293
8306,4124,75,4,15.0,0.0,60.0,2026-09-24 01:17:15.490293
8307,4125,101,1,21.87,3.3,18.57,2026-09-24 01:17:15.490293
8308,4125,89,5,17.88,0.0,89.4,2026-09-24 01:17:15.490293
8322,4132,58,1,157.24,0.0,157.24,2026-09-24 01:17:15.490293
8325,4135,98,1,292.97,0.0,292.97,2026-09-24 01:17:15.490293
8332,4140,96,1,42.66,0.0,42.66,2026-09-24 01:17:15.490293
8337,4143,104,1,19.97,0.0,19.97,2026-09-24 01:17:15.490293
8338,4143,140,3,10.39,0.0,31.17,2026-09-24 01:17:15.490293
8340,4145,54,2,7.01,0.0,14.02,2026-09-24 01:17:15.490293
8341,4145,101,2,11.93,0.0,23.86,2026-09-24 01:17:15.490293
8342,4145,110,1,71.86,0.0,71.86,2026-09-24 01:17:15.490293
8343,4145,113,1,185.37,0.0,185.37,2026-09-24 01:17:15.490293
8348,4148,143,1,325.47,83.19,242.28,2026-09-24 01:17:15.490293
8349,4149,2,1,84.39,0.0,84.39,2026-09-24 01:17:15.490293
8352,4151,85,1,169.23,0.0,169.23,2026-09-24 01:17:15.490293
8359,4154,67,2,45.28,0.0,90.56,2026-09-24 01:17:15.490293
8365,4157,181,2,5.02,0.0,10.04,2026-09-24 01:17:15.490293
8366,4157,48,1,13.81,0.0,13.81,2026-09-24 01:17:15.490293
8379,4164,87,2,68.45,0.0,136.9,2026-09-24 01:17:15.490293
8383,4167,96,2,22.97,0.0,45.94,2026-09-24 01:17:15.490293
8405,4179,82,1,143.61,38.17,105.44,2026-09-24 01:17:15.490293
8421,4185,33,1,18.67,0.0,18.67,2026-09-24 01:17:15.490293
8422,4185,143,1,7.02,1.81,5.21,2026-09-24 01:17:15.490293
8423,4185,84,1,62.12,0.0,62.12,2026-09-24 01:17:15.490293
8434,4193,35,1,184.41,0.0,184.41,2026-09-24 01:17:15.490293
8440,4196,131,1,33.39,0.0,33.39,2026-09-24 01:17:15.490293
8441,4196,53,1,23.62,0.0,23.62,2026-09-24 01:17:15.490293
8442,4196,115,3,21.96,0.0,65.88,2026-09-24 01:17:15.490293
8552,4247,104,1,14.09,0.0,14.09,2026-09-24 01:17:15.490293
8553,4247,175,2,16.13,0.0,32.26,2026-09-24 01:17:15.490293
8554,4247,74,2,24.64,0.0,49.28,2026-09-24 01:17:15.490293
8556,4249,130,1,59.78,0.0,59.78,2026-09-24 01:17:15.490293
8557,4249,129,1,326.17,0.0,326.17,2026-09-24 01:17:15.490293
8572,4257,46,1,37.56,0.0,37.56,2026-09-24 01:17:15.490293
8573,4257,130,1,41.38,3.93,37.45,2026-09-24 01:17:15.490293
8579,4260,7,1,6.42,0.0,6.42,2026-09-24 01:17:15.490293
8580,4260,157,2,5.83,0.0,11.66,2026-09-24 01:17:15.490293
8581,4260,40,2,8.58,0.0,17.16,2026-09-24 01:17:15.490293
8582,4260,73,5,4.31,5.73,15.82,2026-09-24 01:17:15.490293
8583,4260,50,1,36.68,0.0,36.68,2026-09-24 01:17:15.490293
8592,4266,143,1,83.66,0.0,83.66,2026-09-24 01:17:15.490293
8597,4268,189,3,53.92,0.0,161.76,2026-09-24 01:17:15.490293
8598,4269,38,1,89.32,1.63,87.69,2026-09-24 01:17:15.490293
8599,4269,36,1,101.95,0.0,101.95,2026-09-24 01:17:15.490293
8610,4275,178,1,25.59,0.0,25.59,2026-09-24 01:17:15.490293
8611,4275,63,1,18.54,0.0,18.54,2026-09-24 01:17:15.490293
8612,4275,191,1,21.72,0.0,21.72,2026-09-24 01:17:15.490293
8613,4275,38,1,47.0,0.0,47.0,2026-09-24 01:17:15.490293
8639,4288,61,2,54.34,0.0,108.68,2026-09-24 01:17:15.490293
8645,4292,56,2,98.94,0.0,197.88,2026-09-24 01:17:15.490293
8649,4296,111,2,33.84,0.0,67.68,2026-09-24 01:17:15.490293
8653,4298,14,1,23.52,0.0,23.52,2026-09-24 01:17:15.490293
8654,4298,67,1,41.46,0.0,41.46,2026-09-24 01:17:15.490293
8655,4298,2,1,64.45,0.0,64.45,2026-09-24 01:17:15.490293
8658,4300,87,5,6.12,0.0,30.6,2026-09-24 01:17:15.490293
8659,4300,143,1,17.72,1.7,16.02,2026-09-24 01:17:15.490293
8660,4300,1,1,98.43,0.0,98.43,2026-09-24 01:17:15.490293
8666,4305,18,1,21.71,0.0,21.71,2026-09-24 01:17:15.490293
8667,4305,58,1,7.95,0.0,7.95,2026-09-24 01:17:15.490293
8668,4305,179,3,39.75,0.0,119.25,2026-09-24 01:17:15.490293
8688,4316,57,1,55.67,0.0,55.67,2026-09-24 01:17:15.490293
8689,4316,151,2,45.8,0.0,91.6,2026-09-24 01:17:15.490293
8691,4318,16,1,264.12,0.0,264.12,2026-09-24 01:17:15.490293
8700,4324,180,3,14.95,0.0,44.85,2026-09-24 01:17:15.490293
8707,4328,156,3,10.09,0.0,30.27,2026-09-24 01:17:15.490293
8709,4330,17,1,7.42,2.11,5.31,2026-09-24 01:17:15.490293
8710,4330,200,1,6.22,0.0,6.22,2026-09-24 01:17:15.490293
8711,4330,88,2,2.55,0.0,5.1,2026-09-24 01:17:15.490293
8712,4330,127,2,8.12,0.0,16.24,2026-09-24 01:17:15.490293
8716,4334,200,1,30.07,0.0,30.07,2026-09-24 01:17:15.490293
8717,4334,103,1,116.54,0.0,116.54,2026-09-24 01:17:15.490293
8718,4335,43,2,13.94,0.0,27.88,2026-09-24 01:17:15.490293
8719,4335,114,1,88.72,0.0,88.72,2026-09-24 01:17:15.490293
8720,4336,147,1,28.0,0.0,28.0,2026-09-24 01:17:15.490293
8721,4336,114,2,63.36,0.0,126.72,2026-09-24 01:17:15.490293
8733,4343,158,1,26.53,7.61,18.92,2026-09-24 01:17:15.490293
8734,4343,61,1,9.57,0.0,9.57,2026-09-24 01:17:15.490293
8735,4343,130,1,56.11,0.0,56.11,2026-09-24 01:17:15.490293
8742,4349,60,5,26.6,6.33,126.67,2026-09-24 01:17:15.490293
8760,4356,177,5,20.71,0.0,103.55,2026-09-24 01:17:15.490293
8763,4358,93,1,110.16,0.0,110.16,2026-09-24 01:17:15.490293
8775,4365,53,1,23.31,0.0,23.31,2026-09-24 01:17:15.490293
8776,4365,162,1,26.76,0.0,26.76,2026-09-24 01:17:15.490293
8778,4367,10,2,4.21,0.0,8.42,2026-09-24 01:17:15.490293
8779,4367,198,1,49.16,0.0,49.16,2026-09-24 01:17:15.490293
8780,4367,113,1,87.86,0.0,87.86,2026-09-24 01:17:15.490293
8787,4372,30,1,197.95,0.0,197.95,2026-09-24 01:17:15.490293
8798,4377,83,1,318.31,0.0,318.31,2026-09-24 01:17:15.490293
8803,4381,64,2,20.56,0.0,41.12,2026-09-24 01:17:15.490293
8804,4381,115,2,71.54,0.0,143.08,2026-09-24 01:17:15.490293
8828,4392,135,3,23.69,13.72,57.35,2026-09-24 01:17:15.490293
8835,4396,9,1,23.3,0.0,23.3,2026-09-24 01:17:15.490293
8836,4396,44,2,18.69,0.0,37.38,2026-09-24 01:17:15.490293
8837,4396,190,1,77.37,0.0,77.37,2026-09-24 01:17:15.490293
8839,4398,97,1,8.18,0.0,8.18,2026-09-24 01:17:15.490293
8840,4398,17,1,6.76,0.0,6.76,2026-09-24 01:17:15.490293
8841,4398,41,2,4.9,0.0,9.8,2026-09-24 01:17:15.490293
8850,4405,39,1,114.03,0.0,114.03,2026-09-24 01:17:15.490293
8851,4406,104,2,9.0,0.0,18.0,2026-09-24 01:17:15.490293
8852,4406,49,1,24.6,0.0,24.6,2026-09-24 01:17:15.490293
8853,4406,4,2,25.71,3.14,48.28,2026-09-24 01:17:15.490293
8856,4409,166,4,4.39,3.35,14.21,2026-09-24 01:17:15.490293
8857,4409,42,3,2.65,0.0,7.95,2026-09-24 01:17:15.490293
8858,4409,36,2,32.66,0.0,65.32,2026-09-24 01:17:15.490293
8859,4409,45,3,25.8,0.0,77.4,2026-09-24 01:17:15.490293
8862,4411,21,1,64.63,0.0,64.63,2026-09-24 01:17:15.490293
8866,4413,53,1,92.75,4.3,88.45,2026-09-24 01:17:15.490293
8868,4415,67,3,16.03,0.0,48.09,2026-09-24 01:17:15.490293
8873,4419,169,1,130.19,0.0,130.19,2026-09-24 01:17:15.490293
8880,4423,190,1,20.49,0.0,20.49,2026-09-24 01:17:15.490293
8881,4423,84,3,6.93,0.0,20.79,2026-09-24 01:17:15.490293
8893,4430,187,1,28.15,0.0,28.15,2026-09-24 01:17:15.490293
8894,4430,87,1,132.29,0.0,132.29,2026-09-24 01:17:15.490293
8908,4438,65,1,38.07,4.86,33.21,2026-09-24 01:17:15.490293
8909,4438,31,2,54.69,0.0,109.38,2026-09-24 01:17:15.490293
8913,4441,113,1,26.74,0.0,26.74,2026-09-24 01:17:15.490293
8914,4441,200,1,108.48,0.0,108.48,2026-09-24 01:17:15.490293
8915,4442,27,2,28.4,0.0,56.8,2026-09-24 01:17:15.490293
8916,4442,98,1,126.92,15.84,111.08,2026-09-24 01:17:15.490293
8922,4445,34,1,56.22,0.0,56.22,2026-09-24 01:17:15.490293
8923,4445,200,3,19.98,0.0,59.94,2026-09-24 01:17:15.490293
8926,4447,172,1,34.13,0.0,34.13,2026-09-24 01:17:15.490293
8927,4447,114,1,170.44,0.0,170.44,2026-09-24 01:17:15.490293
8935,4453,12,1,12.3,0.0,12.3,2026-09-24 01:17:15.490293
8936,4453,172,1,28.08,0.0,28.08,2026-09-24 01:17:15.490293
8938,4455,93,1,65.97,0.0,65.97,2026-09-24 01:17:15.490293
8939,4455,112,1,90.5,0.0,90.5,2026-09-24 01:17:15.490293
8971,4471,18,2,116.62,35.69,197.55,2026-09-24 01:17:15.490293
8972,4472,168,2,106.52,28.44,184.6,2026-09-24 01:17:15.490293
8974,4474,186,2,4.91,0.0,9.82,2026-09-24 01:17:15.490293
8975,4474,77,2,6.27,0.0,12.54,2026-09-24 01:17:15.490293
8986,4479,171,3,108.86,57.49,269.09,2026-09-24 01:17:15.490293
8987,4480,60,1,19.16,0.0,19.16,2026-09-24 01:17:15.490293
8988,4480,64,1,94.87,0.0,94.87,2026-09-24 01:17:15.490293
9001,4486,99,3,11.81,0.0,35.43,2026-09-24 01:17:15.490293
9002,4486,35,1,70.14,0.0,70.14,2026-09-24 01:17:15.490293
9003,4487,108,1,54.84,0.0,54.84,2026-09-24 01:17:15.490293
9006,4490,92,1,140.94,0.0,140.94,2026-09-24 01:17:15.490293
9011,4492,111,1,20.93,5.37,15.56,2026-09-24 01:17:15.490293
9012,4492,118,1,43.51,0.0,43.51,2026-09-24 01:17:15.490293
9013,4492,153,1,46.58,0.0,46.58,2026-09-24 01:17:15.490293
9015,4494,22,1,161.86,22.57,139.29,2026-09-24 01:17:15.490293
